review_id,ground_truth_sentiment,review
5518,0,Waste phone charging drains fast less than half day and heating issues
5519,0,"Again having the same major issues after replacement...Battery drain automatically , network issues , camera app issue , apps forcefully stopped.Very disappointed with Lenovo product n service..."
5520,1,Nice
5521,1,Very nice product
5522,1,Happy
5523,1,awesome
5524,1,Your product is very nice
5525,1,Good phone at this range
5526,1,Excellent and value to my money.
5527,1,Superb
5528,0,Bluetooth problem
5529,1,Just awesome ....
5530,0,Hitting issue
5531,0,Not bad...
5532,0,"In one day use, felt the heating problem. It heated after using 5 minutes of youtube browsing."
5533,0,Internet awfully slow. Battery doesn'tLast more than 3 hrs. Screenguard not available anywhere. Pro cam or quality is not it brags about. Total waste of money.
5534,1,"The performance of the device is good. Fast charging is working well and is very useful. Moderate heating is bound to happen in turbo charging. Latest Android with some useful built-in apps. Audio is very good. Over all, a good product by lenovo. Worth for the price."
5535,0,Defected piece
5536,1,ConCamera avarageWarm quicklyBattery backup drain fast
5537,1,Good
5538,0,i did not get headfone
5539,0,The phone is hopeless as the pics clicked from front camera are automatically deleted when phone is restarted
5540,1,Gud phone. It would be great if Earphones is availed.
5541,1,"Hi guys I am using the phone for one weeks .Overall the performance is good.Built quality is good.display gives a beautiful picture.sound awesome because of Dolby audio.battery is ok for normal use it come for 1& half days for heavy use it come for 1 days .Graphics is good . Camera is good in normal mode but in depth mode it is not capturing the image correct.it has little heating issue when continus usage overall the phone is super it is a best phone under 10,000 but camera can be little better"
5542,0,Received damaged product.... Totally disappointed...
5543,1,Performance is very fast.Rear and Front camera is too good.Support 4g volte.Superb phone.Go for it without thinking
5544,0,"Display is good, processing is goodBut battery back up not much gets heated while using,chargingNot killer as per Lenovo"
5545,1,Excellent phone for very cheap price.
5546,1,Awesome product. Exceeded expectations.
5547,1,Amazing smartphone.. Working fine .. Reviewing after 4 months of use. No heat problem no lag nothing.The selfie camera works nicely with the party flash. 13 mp works decently.
5548,1,Value for money great mobile
5549,1,Excellent .. I liked it
5550,0,This phone looks great and comes with tempered glass applied on it. But this is somewhat defected because left speaker was not working and it takes more time to charge and battery backup is less. It heats when we use camera.
5551,1,"Beautiful look, powerful battery, screen resolution is nice....Front camera is perfect....Dual camera is not working like MI A1 but it is also good if you are not worried for DSLR pic and if you r not buying for dual camera"
5552,1,Great phone with great features... Nice camera pics n net speed good... No issues as of now m using it for 3 Days
5553,1,It's Good :)
5554,1,Battery Performance is not good it is drain out within 5 hours and also turbo charging takes 2 hours to complete charging and other features is good but battery is not good if you use internet it drain out 5 hours
5555,0,Looks nice photo clarity excellent but heating problem tooo much I m not using any internet only Cal's attend it has heating problem
5556,0,Poor performance
5557,0,It's totally waste product. I got 27th Aug. Now 3rd sep my mobile touch was broken. How is it solve the problem anyone reply guys..
5558,1,PRODUCT IS FANTASTIC BUT MY BAD LUCK MY GF KILL ME FOR DAMAGED
5559,0,Mobile loudspeaker not working
5560,0,"After updating Android O this phone behave like Micromax rs 5000 phone.. battery drain fast, heal like iron press, hang like 512mb ram, speed like carbon mobile... Dear friend if you plan for buying this device.. don't buy.. if you have don't update the Android o"
5561,0,"Yes... The worst phone ever ... User is not able to place call ... How could this be possible ... Lenovo! Don't you guys have the QA or testers ... Everytime when I try to call someone, the do not disturb service gets activated automatically and it doesn't place the call...Plz plz plz ... Don't buy this phone... Buy any small feature phone ...but not Lenovo K8 Note ..Lenovo is publishing this phone as killer note ...Yes ... U have killed all my expectations and my money as well...If possible i'll give minus stars as review... And calling is not the only prob m facing ... There are so many other issues in this device ...Lenovo K8 Note ... Bakwas, Crap ... Don't waste your money ... Worst worst worst phone ...."
5562,0,"Good phone camera is nice, but available internal storage is only 47.96 GB not 64 and ram is 3.7 (1.5 GB has already used by phone) , and the most thing battery backup, it's not so good a fully charged phone battery stand for only 12 hours, I am last using redmi note 3 it also has 4010 mah battery,but the battery backup is minimum 24 hours when my net is on, I am disappointed with battery backup , facing charging problem, audio so low ,like not received original invoice otherwise it's a ok phone."
5563,0,This product is item bills problem not purchase in tha mobile bills
5564,0,It's performance is good but it has turbo charger but it charges for more than 5 hrs
5565,0,"I am getting tremendous amount of issues with force close in the running apps , also in the background.The performance is poor and has a major lag issue."
5566,1,Its a very Nice product in affordable price.
5567,1,"too good we loved this phone, very good packing and was delivered well within the time"
5568,1,Good product
5569,0,Late delivery & Fake product
5570,0,Good Phone Normal camera...Not as much expected
5571,0,Battery back up is not good at all n y DD u guys block my no nw wt the hack of hell man
5572,1,the phone is great and durable..battry performance is amazing..picture quality is good
5573,0,Phone is good. But charging is iritating me
