row_id,review_id,overall_sentiment,ground_truth_sentiment,aspect_sentiment,aspect_summary,high_category,main_category
9657,4681,positive,1,positive,Awesome phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
9658,4682,positive,1,positive,stock Android Great,PHONE,SOFTWARE
9659,4682,positive,1,positive,"Killar phone, awesome performance , fantastic looks, best price",PHONE,PERFORMANCE
9660,4683,positive,1,positive,Nice,GENERAL_FEEDBACK,OVERALL SATISFACTION
9663,4684,negative,1,negative,it takes 2 hours charging with turbo charging,PHONE,BATTERY
9662,4684,negative,1,positive,The mobile is nice and faster with deca core processor,PHONE,PERFORMANCE
9661,4684,negative,1,negative,"There is no wide touch ,no colour changing for notification light",PHONE,SOFTWARE
9664,4685,negative,0,negative,Amazon itself not able to resolve the problem,INFRASTRUCTURE,CUSTOMER SUPPORT
9665,4685,negative,0,negative,Third class product.,GENERAL_FEEDBACK,OVERALL SATISFACTION
9666,4686,positive,1,positive,Camera is awesome,PHONE,CAMERA
9667,4686,positive,1,positive,great performance,PHONE,PERFORMANCE
9668,4686,positive,1,positive,enough memory and storage space,PHONE,STORAGE
9669,4687,negative,0,negative,issue regarding loss of my data internet,PHONE,CONNECTIVITY
9670,4687,negative,0,negative,"amazon tech support sent a technician and all that he did was factory reset... immediately after he left, I started having the same issue",INFRASTRUCTURE,CUSTOMER SUPPORT
9671,4687,negative,0,negative,this is a known issue with this device.,GENERAL_FEEDBACK,BRAND TRUST & REPUTATION
9673,4688,negative,0,negative,average phone not a good deal,GENERAL_FEEDBACK,PRICE & VALUE
9672,4688,negative,0,negative,received phone with Sim card tray damage,PHONE,DESIGN
9674,4689,negative,0,negative,Garbage phone friends don't buy it,GENERAL_FEEDBACK,OVERALL SATISFACTION
9675,4690,positive,1,positive,battery is awesome,PHONE,BATTERY
9676,4690,positive,1,negative,i got my device with a dunt on rear casing,PHONE,DESIGN
9677,4690,positive,1,positive,Overall super performance,PHONE,PERFORMANCE
9678,4690,positive,1,positive,Nice device for high use,GENERAL_FEEDBACK,OVERALL SATISFACTION
9679,4691,positive,1,positive,This item is very good,GENERAL_FEEDBACK,OVERALL SATISFACTION
9680,4692,positive,1,positive,Excellent,GENERAL_FEEDBACK,OVERALL SATISFACTION
9682,4693,negative,1,negative,ringtone not supported,PHONE,AUDIO
9681,4693,negative,1,positive,Nice mobile,GENERAL_FEEDBACK,OVERALL SATISFACTION
9684,4694,negative,0,negative,phone heating and frame drop while playing games,PHONE,PERFORMANCE
9683,4694,negative,0,negative,average camera,PHONE,CAMERA
9685,4695,positive,1,positive,good future all function available,PHONE,SOFTWARE
9686,4696,positive,1,positive,Great phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
9687,4696,positive,1,positive,Overall mobile performance is great.,PHONE,PERFORMANCE
9688,4696,positive,1,positive,camera quality is very good,PHONE,CAMERA
9689,4697,negative,0,negative,camera quality is medium,PHONE,CAMERA
9690,4697,negative,0,negative,battery fast drain,PHONE,BATTERY
9691,4697,negative,0,positive,Good phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
9692,4698,positive,1,positive,Good product,GENERAL_FEEDBACK,OVERALL SATISFACTION
9693,4699,negative,0,negative,in my box there is no ear phone,INFRASTRUCTURE,DELIVERY
9695,4700,negative,1,negative,speeker is damage after one month use,PHONE,DESIGN
9694,4700,negative,1,positive,Nice,GENERAL_FEEDBACK,OVERALL SATISFACTION
9696,4701,negative,1,negative,the battery getting discharged with in a short duration,PHONE,BATTERY
9697,4701,negative,1,positive,Good phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
9698,4702,negative,1,negative,There is some problem to connect phone to TV using cast screen...,PHONE,CONNECTIVITY
9699,4702,negative,1,positive,Camera performance is good,PHONE,CAMERA
9700,4702,negative,1,negative,there is Mobile heating problem,PHONE,BATTERY
9701,4702,negative,1,negative,there is still some lakh in Playing Games,PHONE,PERFORMANCE
9702,4702,negative,1,positive,good performance,PHONE,PERFORMANCE
9704,4703,negative,0,negative,battery drained out so fast even some time I have to charge it 3 times a day.,PHONE,BATTERY
9703,4703,negative,0,positive,Every thing is great,GENERAL_FEEDBACK,OVERALL SATISFACTION
9705,4704,positive,1,positive,Great,GENERAL_FEEDBACK,OVERALL SATISFACTION
9706,4705,negative,0,negative,No headphones provided,INFRASTRUCTURE,DELIVERY
9707,4705,negative,0,negative,Recent button automatically enables frequently and there is no replacement for this phone - serious hardware issue,PHONE,DESIGN
9708,4705,negative,0,negative,"LED notifications, only blinks for unread messages and doesnt blinks for missed calls, whatsapp, mails etc...",PHONE,SOFTWARE
9709,4705,negative,0,negative,When unlocked menu button is not working and need to lock and unlock again to get into menu,PHONE,SOFTWARE
9710,4705,negative,0,negative,Dual Cam - what is the purpose of this need explanation as what it does will be done an android app with better results,PHONE,CAMERA
9711,4705,negative,0,negative,"Draines really fast, i have another version of Lenovo it comes for more than 1.5 days but this one does not hold for an entire day",PHONE,BATTERY
9712,4705,negative,0,negative,It only displays turbo charger connected and it is not charging fastly,PHONE,BATTERY
9713,4705,negative,0,negative,"there is no differentiation to identify - when you switch off / on it says / shows ""Dolby ATOMS"" cant you take care of the spelling",PHONE,SOFTWARE
9714,4706,negative,0,negative,i dint receive product invoice i need my warranty for my lenovo k8 note,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
9715,4707,negative,0,negative,But always when I make a call and raise the mobile it's volume decrease by itself automatically.,PHONE,AUDIO
9716,4707,negative,0,positive,It's good.,GENERAL_FEEDBACK,OVERALL SATISFACTION
9717,4708,positive,1,positive,So far so good,GENERAL_FEEDBACK,OVERALL SATISFACTION
9718,4709,negative,0,negative,inbuilt Call Record facility not available,PHONE,SOFTWARE
9719,4709,negative,0,negative,key feature button light up option not available,PHONE,DESIGN
9720,4709,negative,0,positive,Nice Phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
9721,4710,negative,0,negative,don't buy Lenovo brand,GENERAL_FEEDBACK,BRAND TRUST & REPUTATION
9722,4710,negative,0,negative,every second piece screen probe occurring and its life only 1 year.,PHONE,DISPLAY
9723,4710,negative,0,negative,single scrach avoid you warranty,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
9724,4711,negative,0,negative,Looks very ordinary and feel plastic body.,PHONE,DESIGN
9725,4712,positive,1,positive,"battery backup , deca core processor , front camera (with party flash) , charging time (nearly 2 hrs.) gives a very smoother experience .",PHONE,PERFORMANCE
9726,4712,positive,1,positive,Product is superb,GENERAL_FEEDBACK,OVERALL SATISFACTION
9727,4712,positive,1,negative,if u want dslr like camera u will not be satisfied .,PHONE,CAMERA
9728,4712,positive,1,negative,Depth sensing is not up to the mark,PHONE,CAMERA
9729,4713,positive,1,positive,Nice,GENERAL_FEEDBACK,OVERALL SATISFACTION
9730,4714,negative,0,negative,Cast screen & many more problems,PHONE,CONNECTIVITY
9731,4714,negative,0,negative,This mobile is heating.,PHONE,BATTERY
9732,4715,negative,0,negative,after sale support is not good.,INFRASTRUCTURE,CUSTOMER SUPPORT
9733,4715,negative,0,negative,The casting function not available with this product,PHONE,CONNECTIVITY
9734,4716,negative,0,negative,Frequently Hanging,PHONE,PERFORMANCE
9735,4717,negative,0,negative,speaker output is very low,PHONE,AUDIO
9736,4717,negative,0,negative,"if you take photos at night in a completely dark room, the camera will take 2-4 correct photos then all photos will be black",PHONE,CAMERA
9737,4717,negative,0,negative,contacts do not show or save in the phone,PHONE,SOFTWARE
9738,4717,negative,0,negative,no gallery,PHONE,SOFTWARE
9739,4717,negative,0,negative,"headphone symbol, battery percentage are not shown and have to be manually turned on",PHONE,SOFTWARE
9740,4717,negative,0,positive,phone look is ok,PHONE,DESIGN
9741,4718,negative,0,negative,Most of the time Dolby Atmos goes off automatically and can start only after restarting the phone.,PHONE,SOFTWARE
9746,4719,negative,0,negative,heating problem,PHONE,BATTERY
9745,4719,negative,0,negative,Bluetooth problem,PHONE,CONNECTIVITY
9744,4719,negative,0,negative,no battery backup,PHONE,BATTERY
9743,4719,negative,0,negative,no picture quality,PHONE,CAMERA
9742,4719,negative,0,negative,this is the most worst mobile,GENERAL_FEEDBACK,OVERALL SATISFACTION
9747,4720,positive,1,positive,Very nice,GENERAL_FEEDBACK,OVERALL SATISFACTION
9748,4721,positive,1,positive,Very good product,GENERAL_FEEDBACK,OVERALL SATISFACTION
9749,4722,negative,0,negative,No Cast Screen,PHONE,CONNECTIVITY
9750,4723,positive,1,positive,Good,GENERAL_FEEDBACK,OVERALL SATISFACTION
9751,4724,positive,1,positive,Very good product,GENERAL_FEEDBACK,OVERALL SATISFACTION
9752,4725,positive,1,positive,Good mobiles for digital use.,GENERAL_FEEDBACK,OVERALL SATISFACTION
9753,4725,positive,1,positive,Ram is good so speedly I am working all work in online is good,PHONE,PERFORMANCE
9755,4726,negative,0,negative,Heating and also quick draining spoils the performance.,PHONE,BATTERY
9754,4726,negative,0,negative,Battery at its worst,PHONE,BATTERY
9756,4727,negative,0,negative,BATTERY IS DRAINING VERY FASTLY.,PHONE,BATTERY
9757,4727,negative,0,negative,price is too high compared to other brand on same specifications,GENERAL_FEEDBACK,COMPETITOR COMPARISON
9758,4728,positive,1,positive,i recommend this.. best phone ever......at this price,GENERAL_FEEDBACK,PRICE & VALUE
9759,4729,negative,1,negative,Battery backup not good,PHONE,BATTERY
9760,4730,negative,0,negative,Bluetooth connectivity very bad,PHONE,CONNECTIVITY
9761,4731,positive,1,positive,awsome kishor has been satisfied wth this hand set,GENERAL_FEEDBACK,OVERALL SATISFACTION
9762,4732,negative,0,negative,Camera disappointed me alot.,PHONE,CAMERA
9763,4732,negative,0,negative,Depth effect doesn't work as expected.,PHONE,CAMERA
9764,4733,positive,1,positive,Nice performance.Super fast performance,PHONE,PERFORMANCE
9767,4734,negative,1,negative,Processor is not working with its full potential.,PHONE,PERFORMANCE
9765,4734,negative,1,negative,It's not a pure stock Android,PHONE,SOFTWARE
9766,4734,negative,1,negative,battery is not being optimised with its hardware.,PHONE,BATTERY
9768,4735,negative,0,negative,battery drains like hell and very slow charging within 10 days of usage,PHONE,BATTERY
9769,4735,negative,0,negative,most disguesting phone everrrrrrrrr,GENERAL_FEEDBACK,OVERALL SATISFACTION
9770,4736,positive,1,positive,Awesome phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
9771,4736,positive,1,positive,sound quality is amazing,PHONE,AUDIO
9772,4736,positive,1,positive,very nice camera,PHONE,CAMERA
9776,4737,negative,0,negative,antenna function doesn't fully support 4g service with any service provider,PHONE,CONNECTIVITY
9773,4737,negative,0,negative,camera is a super fail,PHONE,CAMERA
9774,4737,negative,0,negative,Dolby is just ordinary,PHONE,AUDIO
9775,4737,negative,0,negative,doesn't work fast even with dexacore processor,PHONE,PERFORMANCE
9777,4737,negative,0,negative,battery automatically drains even in standby mode,PHONE,BATTERY
9778,4737,negative,0,negative,images clicked with both front and back camera are blurred,PHONE,CAMERA
9779,4737,negative,0,negative,camera flash is poor,PHONE,CAMERA
9780,4738,positive,1,positive,Phone is ok got at right price,GENERAL_FEEDBACK,PRICE & VALUE
9781,4739,positive,1,positive,Amazing the inbuilt is so nice and made by Motorola.,GENERAL_FEEDBACK,OVERALL SATISFACTION
9782,4739,positive,1,positive,Better than any phones of Mi because their phones are not trustable.,GENERAL_FEEDBACK,COMPETITOR COMPARISON
9787,4740,positive,0,negative,there is diflections in jio network but without slowing the internet speed,PHONE,CONNECTIVITY
9788,4740,positive,0,positive,AFTER 12/10/12 UPDATE I must say the battery life has improved very much,PHONE,BATTERY
9786,4740,positive,0,positive,You can use it 1.5 days normal or 1 day heavy usage respectively.,PHONE,BATTERY
9784,4740,positive,0,positive,Good cameras + front flash,PHONE,CAMERA
9785,4740,positive,0,positive,the rapid charges up to 95% in two hours and 100% in 2:15 Hrs.,PHONE,BATTERY
9783,4740,positive,0,positive,Smooth running phone,PHONE,PERFORMANCE
9789,4741,negative,0,negative,Even near to Vodafone tower it's shows no network.,PHONE,CONNECTIVITY
9790,4741,negative,0,negative,Then started network issue.,PHONE,CONNECTIVITY
9791,4742,negative,0,negative,Phone review not good every where,GENERAL_FEEDBACK,BRAND TRUST & REPUTATION
9792,4743,positive,1,positive,Best performance phone for this type of budget,PHONE,PERFORMANCE
9793,4744,negative,0,negative,The worst phone ever.,GENERAL_FEEDBACK,OVERALL SATISFACTION
9794,4744,negative,0,negative,my speaker has stop working.,PHONE,AUDIO
9795,4745,positive,1,positive,Very good,GENERAL_FEEDBACK,OVERALL SATISFACTION
9796,4746,positive,1,positive,very good products in this price,GENERAL_FEEDBACK,PRICE & VALUE
9797,4747,negative,0,positive,Battery last for 1 day for modarate use.,PHONE,BATTERY
9798,4747,negative,0,negative,Takes only 5 min to go from 10% to 0%,PHONE,BATTERY
9799,4747,negative,0,negative,Call reports are confusing,PHONE,SOFTWARE
9800,4747,negative,0,negative,Low light photography is not ok,PHONE,CAMERA
9801,4747,negative,0,positive,Others are good .,GENERAL_FEEDBACK,OVERALL SATISFACTION
9806,4748,positive,1,positive,Clear n bright picture,PHONE,CAMERA
9805,4748,positive,1,positive,Smooth touch,PHONE,DISPLAY
9804,4748,positive,1,positive,Best product.....Value for money,GENERAL_FEEDBACK,PRICE & VALUE
9803,4748,positive,1,negative,Something disappointing while using dual camera,PHONE,CAMERA
9802,4748,positive,1,positive,over all product is supebbbb,GENERAL_FEEDBACK,OVERALL SATISFACTION
9807,4749,negative,1,positive,Battery backup very good.,PHONE,BATTERY
9808,4749,negative,1,negative,Display quality medium,PHONE,DISPLAY
9809,4749,negative,1,negative,camera quality bad.,PHONE,CAMERA
9810,4749,negative,1,negative,Dual camera not working.,PHONE,CAMERA
9811,4749,negative,1,negative,Back 5mp camera not working,PHONE,CAMERA
9813,4750,negative,0,negative,battery issue,PHONE,BATTERY
9812,4750,negative,0,negative,Plz provide me INVOICE,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
9814,4751,negative,0,negative,Have to improve the quality,GENERAL_FEEDBACK,OVERALL SATISFACTION
9815,4751,negative,0,negative,the description says best camera features but cannot compare mi brand which comes within 10000,PHONE,CAMERA
9816,4752,positive,1,positive,Great experience with Dolby,PHONE,AUDIO
9817,4752,positive,1,positive,Stock Android good work with Google Assistant,PHONE,SOFTWARE
9818,4752,positive,1,negative,Camera performance poor in low light,PHONE,CAMERA
9819,4752,positive,1,positive,Smooth touch,PHONE,DISPLAY
9821,4753,positive,0,negative,Lenovo has been sending faulty data cables,INFRASTRUCTURE,DELIVERY
9820,4753,positive,0,positive,The phone though is good.,GENERAL_FEEDBACK,OVERALL SATISFACTION
9822,4754,positive,1,positive,Nice,GENERAL_FEEDBACK,OVERALL SATISFACTION
9823,4755,positive,1,positive,Killer mobiiiiiiiiil,GENERAL_FEEDBACK,OVERALL SATISFACTION
9826,4756,negative,0,negative,bettery backup is Not Good,PHONE,BATTERY
9824,4756,negative,0,negative,Not Good,GENERAL_FEEDBACK,OVERALL SATISFACTION
9825,4756,negative,0,negative,phone was heating,PHONE,BATTERY
9827,4757,positive,1,positive,mobile quality is good,GENERAL_FEEDBACK,OVERALL SATISFACTION
9828,4757,positive,1,positive,battery back up is very nice.,PHONE,BATTERY
9829,4757,positive,1,positive,Quick delivery,INFRASTRUCTURE,DELIVERY
9830,4758,positive,1,positive,Very handling device,PHONE,DESIGN
9831,4759,positive,1,positive,Awsm phone look is very sexy and hot,PHONE,DESIGN
9832,4759,positive,1,positive,Feature and price is best in class,GENERAL_FEEDBACK,PRICE & VALUE
9833,4760,positive,1,positive,With new updates camera works more better,PHONE,CAMERA
9836,4761,positive,1,negative,have not good battery.,PHONE,BATTERY
9834,4761,positive,1,negative,it have heating problem,PHONE,BATTERY
9835,4761,positive,1,positive,This very good product..in.this Price,GENERAL_FEEDBACK,PRICE & VALUE
9837,4762,positive,0,positive,K8 note is quite good,GENERAL_FEEDBACK,OVERALL SATISFACTION
9838,4762,positive,0,negative,only problem is battery is not upto d mark,PHONE,BATTERY
9839,4762,positive,0,positive,Except that everything is fine,GENERAL_FEEDBACK,OVERALL SATISFACTION
9840,4763,positive,1,positive,Nice Product,GENERAL_FEEDBACK,OVERALL SATISFACTION
9842,4764,positive,1,positive,"Nice camera quality, especially the dual camera mode.",PHONE,CAMERA
9841,4764,positive,1,positive,No issues within an year.,GENERAL_FEEDBACK,BRAND TRUST & REPUTATION
9843,4764,positive,1,positive,Overall a value for money product.,GENERAL_FEEDBACK,PRICE & VALUE
9845,4765,negative,1,negative,BATTERY IS DRAINFAST .,PHONE,BATTERY
9844,4765,negative,1,positive,IT IS VERY FAST,PHONE,PERFORMANCE
9846,4766,positive,0,negative,"The touch screen is very average, it often misses on touch commands.",PHONE,DISPLAY
9847,4766,positive,0,positive,Speaker sound is high and fairly good,PHONE,AUDIO
9848,4766,positive,0,positive,Call quality is good,PHONE,AUDIO
9849,4766,positive,0,positive,net speed so far seems okay,PHONE,CONNECTIVITY
9850,4767,positive,1,positive,Good,GENERAL_FEEDBACK,OVERALL SATISFACTION
